DATAFLOW,FREQ,REF_AREA,DATA_TYPE,ADJUSTMENT,TYPE_ACCOMMODATION,ECON_ACTIVITY_NACE_2007,COUNTRY_RES_GUESTS,LOCALITY_TYPE,URBANIZ_DEGREE,COASTAL_AREA,SIZE_BY_NUMBER_ROOMS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_ADJUSTMENT,NOTE_TYPE_ACCOMMODATION,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_COUNTRY_RES_GUESTS,NOTE_LOCALITY_TYPE,NOTE_URBANIZ_DEGREE,NOTE_COASTAL_AREA,NOTE_SIZE_BY_NUMBER_ROOMS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2021-08,6197085,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2021-09,3423451,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2021-10,2010195,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2021-11,836576,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2021-12,974133,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-01,704261,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-02,912763,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-03,1074686,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-04,2591465,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-05,2885581,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-06,5047665,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-07,6443476,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-08,6395408,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-09,4048528,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-10,2574978,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-11,1093452,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2022-12,1366895,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-01,1185402,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-02,1240055,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-03,1545485,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-04,3378578,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-05,3528891,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-06,5197523,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-07,6862557,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-08,6752892,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-09,4700806,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-10,2702723,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-11,1266130,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WORLD,ALL,ALL,ALL,TOT,2023-12,1599492,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-01,332932,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-02,430762,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-03,692803,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-04,1044431,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-05,1988045,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-06,2058571,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-07,3103939,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-08,2775931,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-09,2081032,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-10,1124236,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-11,370483,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018-12,367399,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-01,360896,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-02,453136,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-03,605742,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-04,1338000,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-05,1646139,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-06,2629233,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-07,3176122,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-08,3022332,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-09,2222899,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-10,1349677,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-11,410476,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019-12,418934,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-01,400412,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-02,481440,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-03,38209,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-04,1592,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-05,5515,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-06,228344,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-07,1052490,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-08,1615916,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-09,1228886,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-10,414218,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-11,22744,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020-12,16589,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-01,17094,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-02,28478,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-03,23324,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-04,25670,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-05,421215,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-06,912993,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-07,2343072,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-08,2602646,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-09,1846721,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-10,1015720,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-11,303244,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021-12,255675,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-01,191464,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-02,359279,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-03,459315,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-04,1321477,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-05,1701810,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-06,2694880,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-07,3551280,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-08,3176941,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-09,2548246,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-10,1532699,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-11,485964,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022-12,454365,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-01,448315,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-02,587049,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-03,769169,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-04,1824231,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-05,2447993,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-06,2860082,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-07,3974341,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-08,3553865,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-09,3017303,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-10,1786333,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-11,571983,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,N,ALL,552_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023-12,544282,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-01,4150374,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-02,4135813,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-03,4140854,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-04,4163188,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-05,4174123,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-06,4200680,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-07,4176333,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-08,4188275,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-09,4198482,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-10,4181129,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-11,4196607,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2018-12,4194819,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-01,4137543,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-02,4175895,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-03,4192071,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-04,4198153,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-05,4194022,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-06,4197506,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-07,4181796,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-08,4197896,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-09,4186141,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-10,4209618,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-11,4225359,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2019-12,4221447,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-01,4219167,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-02,3510513,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-03,549243,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-04,71442,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-05,304021,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-06,1633274,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-07,3074250,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-08,4116087,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-09,3349068,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-10,2340164,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-11,949584,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2020-12,979866,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-01,1022938,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-02,1630099,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-03,1135861,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-04,1124950,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-05,2454851,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-06,4103568,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-07,4145462,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-08,4169419,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-09,4127575,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-10,4101350,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-11,3573616,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_13(1.0),M,IT,AR,Y,ALL,551,IT,ALL,ALL,ALL,TOT,2021-12,4015903,,,,,,,,,,,,,,,,
