DATAFLOW,FREQ,RESIDENCE_TERR,DATA_TYPE,MAIN_DESTINATION,TYPE_TRIP,MAIN_TYPE_ACCOMMODATION,SEX,AGE,LABPROF_STATUS_C,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_RESIDENCE_TERR,NOTE_DATA_TYPE,NOTE_MAIN_DESTINATION,NOTE_TYPE_TRIP,NOTE_MAIN_TYPE_ACCOMMODATION,NOTE_SEX,NOTE_AGE,NOTE_LABPROF_STATUS_C,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLL,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLL,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLL,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLL,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLL,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLS,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLS,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLS,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLS,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,HOLS,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,TRIP,9,9,TOTAL,99,2019,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,TRIP,9,9,TOTAL,99,2020,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,TRIP,9,9,TOTAL,99,2021,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,TRIP,9,9,TOTAL,99,2022,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,IT,TRIP,9,9,TOTAL,99,2023,100,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,BUS,9,9,TOTAL,99,2019,4.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,BUS,9,9,TOTAL,99,2020,4.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,BUS,9,9,TOTAL,99,2021,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,BUS,9,9,TOTAL,99,2022,3.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,BUS,9,9,TOTAL,99,2023,4.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOL,9,9,TOTAL,99,2019,4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOL,9,9,TOTAL,99,2020,2.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOL,9,9,TOTAL,99,2021,2.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOL,9,9,TOTAL,99,2022,3.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOL,9,9,TOTAL,99,2023,2.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLL,9,9,TOTAL,99,2019,3.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLL,9,9,TOTAL,99,2020,1.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLL,9,9,TOTAL,99,2021,2.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLL,9,9,TOTAL,99,2022,3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLL,9,9,TOTAL,99,2023,1.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLS,9,9,TOTAL,99,2019,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLS,9,9,TOTAL,99,2020,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLS,9,9,TOTAL,99,2021,5.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLS,9,9,TOTAL,99,2022,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,HOLS,9,9,TOTAL,99,2023,4.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,TRIP,9,9,TOTAL,99,2019,4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,TRIP,9,9,TOTAL,99,2020,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,TRIP,9,9,TOTAL,99,2021,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,TRIP,9,9,TOTAL,99,2022,3.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC1,TRIP,9,9,TOTAL,99,2023,2.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,BUS,9,9,TOTAL,99,2019,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,BUS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,BUS,9,9,TOTAL,99,2021,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOL,9,9,TOTAL,99,2019,1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOL,9,9,TOTAL,99,2020,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOL,9,9,TOTAL,99,2021,0.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOL,9,9,TOTAL,99,2022,2.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOL,9,9,TOTAL,99,2023,1.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLL,9,9,TOTAL,99,2019,0.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLL,9,9,TOTAL,99,2020,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLL,9,9,TOTAL,99,2021,0.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLL,9,9,TOTAL,99,2022,3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLL,9,9,TOTAL,99,2023,1.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLS,9,9,TOTAL,99,2019,2.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLS,9,9,TOTAL,99,2020,1.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLS,9,9,TOTAL,99,2021,1.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLS,9,9,TOTAL,99,2022,2.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,HOLS,9,9,TOTAL,99,2023,1.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,TRIP,9,9,TOTAL,99,2019,1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,TRIP,9,9,TOTAL,99,2020,0.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,TRIP,9,9,TOTAL,99,2021,0.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,TRIP,9,9,TOTAL,99,2022,2.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC2,TRIP,9,9,TOTAL,99,2023,1.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,BUS,9,9,TOTAL,99,2019,1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,BUS,9,9,TOTAL,99,2020,7.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,BUS,9,9,TOTAL,99,2021,3.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,BUS,9,9,TOTAL,99,2022,5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,BUS,9,9,TOTAL,99,2023,4.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOL,9,9,TOTAL,99,2019,7.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOL,9,9,TOTAL,99,2020,4.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOL,9,9,TOTAL,99,2021,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOL,9,9,TOTAL,99,2022,4.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOL,9,9,TOTAL,99,2023,6.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLL,9,9,TOTAL,99,2019,8.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLL,9,9,TOTAL,99,2020,4.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLL,9,9,TOTAL,99,2021,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLL,9,9,TOTAL,99,2022,4.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLL,9,9,TOTAL,99,2023,6.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLS,9,9,TOTAL,99,2019,5.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLS,9,9,TOTAL,99,2020,5.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLS,9,9,TOTAL,99,2021,5.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLS,9,9,TOTAL,99,2022,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,HOLS,9,9,TOTAL,99,2023,6.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,TRIP,9,9,TOTAL,99,2019,7.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,TRIP,9,9,TOTAL,99,2020,4.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,TRIP,9,9,TOTAL,99,2021,5.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,TRIP,9,9,TOTAL,99,2022,4.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC3,TRIP,9,9,TOTAL,99,2023,6.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,BUS,9,9,TOTAL,99,2019,17.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,BUS,9,9,TOTAL,99,2020,19,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,BUS,9,9,TOTAL,99,2021,12.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,BUS,9,9,TOTAL,99,2022,17.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,BUS,9,9,TOTAL,99,2023,9.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOL,9,9,TOTAL,99,2019,5.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOL,9,9,TOTAL,99,2020,6.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOL,9,9,TOTAL,99,2021,5.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOL,9,9,TOTAL,99,2022,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOL,9,9,TOTAL,99,2023,6.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLL,9,9,TOTAL,99,2019,5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLL,9,9,TOTAL,99,2020,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLL,9,9,TOTAL,99,2021,4.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLL,9,9,TOTAL,99,2022,5.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLL,9,9,TOTAL,99,2023,5.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLS,9,9,TOTAL,99,2019,9.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLS,9,9,TOTAL,99,2020,9.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLS,9,9,TOTAL,99,2021,10.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLS,9,9,TOTAL,99,2022,10.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,HOLS,9,9,TOTAL,99,2023,10.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,TRIP,9,9,TOTAL,99,2019,6.5,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,TRIP,9,9,TOTAL,99,2020,7.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,TRIP,9,9,TOTAL,99,2021,5.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,TRIP,9,9,TOTAL,99,2022,6.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITC4,TRIP,9,9,TOTAL,99,2023,6.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,BUS,9,9,TOTAL,99,2019,2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,BUS,9,9,TOTAL,99,2020,1.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,BUS,9,9,TOTAL,99,2021,7.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,BUS,9,9,TOTAL,99,2022,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,BUS,9,9,TOTAL,99,2023,,0,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOL,9,9,TOTAL,99,2019,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOL,9,9,TOTAL,99,2020,3.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOL,9,9,TOTAL,99,2021,2.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOL,9,9,TOTAL,99,2022,2.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOL,9,9,TOTAL,99,2023,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLL,9,9,TOTAL,99,2019,1.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLL,9,9,TOTAL,99,2020,4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLL,9,9,TOTAL,99,2021,2.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLL,9,9,TOTAL,99,2022,2.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLL,9,9,TOTAL,99,2023,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLS,9,9,TOTAL,99,2019,2.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLS,9,9,TOTAL,99,2020,3.1,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLS,9,9,TOTAL,99,2021,1.7,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLS,9,9,TOTAL,99,2022,2.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,HOLS,9,9,TOTAL,99,2023,2.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,TRIP,9,9,TOTAL,99,2019,1.9,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,TRIP,9,9,TOTAL,99,2020,3.8,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,TRIP,9,9,TOTAL,99,2021,2.4,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,TRIP,9,9,TOTAL,99,2022,2.6,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD1,TRIP,9,9,TOTAL,99,2023,2.3,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,BUS,9,9,TOTAL,99,2019,3.2,,,,,,,,,,,,,,
IT1:68_357_DF_DCCV_TURNOT_CAPI_1(1.0),A,IT,NI_PERC_SAME_IT_1,ITD2,BUS,9,9,TOTAL,99,2020,0,,,,,,,,,,,,,,
