"ITTER107","Territorio","TIPO_DATO7","Indicatori","CORREZ","Correzione","TIPO_ALLOGGIO2","Tipologia di esercizio","ATECO_2007","Ateco 2007","ISO","Paese di residenza dei clienti","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-04","Apr-2021",2362082,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-05","Mag-2021",6732800,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-06","Giu-2021",9039062,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-07","Lug-2021",11588406,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-08","Ago-2021",12421938,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-09","Set-2021",12919120,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-10","Ott-2021",11690807,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-11","Nov-2021",11829376,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2021-12","Dic-2021",10936614,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-01","Gen-2022",9341899,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-02","Feb-2022",10558215,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-03","Mar-2022",11393492,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-04","Apr-2022",12052083,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-05","Mag-2022",12668190,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-06","Giu-2022",13570895,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-07","Lug-2022",13517553,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-08","Ago-2022",13602113,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-09","Set-2022",13723102,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-10","Ott-2022",13935576,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-11","Nov-2022",14154583,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2022-12","Dic-2022",14091204,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-01","Gen-2023",14073492,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-02","Feb-2023",13926086,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-03","Mar-2023",14332560,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-04","Apr-2023",14216655,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-05","Mag-2023",14256814,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-06","Giu-2023",14061449,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-07","Lug-2023",14011262,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-08","Ago-2023",14242086,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-09","Set-2023",14290032,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-10","Ott-2023",14280421,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-11","Nov-2023",14496347,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","WORLD","Mondo","2023-12","Dic-2023",14538933,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-01","Gen-2013",5280352,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-02","Feb-2013",5393526,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-03","Mar-2013",5221948,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-04","Apr-2013",5220111,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-05","Mag-2013",5090514,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-06","Giu-2013",5203374,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-07","Lug-2013",5288595,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-08","Ago-2013",5239515,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-09","Set-2013",5209764,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-10","Ott-2013",5303426,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-11","Nov-2013",5377058,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2013-12","Dic-2013",5222635,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-01","Gen-2014",5349768,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-02","Feb-2014",5194132,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-03","Mar-2014",5302150,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-04","Apr-2014",5274251,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-05","Mag-2014",5207451,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-06","Giu-2014",5127264,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-07","Lug-2014",5181174,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-08","Ago-2014",5160694,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-09","Set-2014",5173715,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-10","Ott-2014",5298026,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-11","Nov-2014",5280124,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2014-12","Dic-2014",5333464,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-01","Gen-2015",5392875,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-02","Feb-2015",5424099,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-03","Mar-2015",5429565,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-04","Apr-2015",5437059,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-05","Mag-2015",5937719,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-06","Giu-2015",5666433,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-07","Lug-2015",5800847,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-08","Ago-2015",5744094,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-09","Set-2015",5701838,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-10","Ott-2015",5599574,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-11","Nov-2015",5584400,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2015-12","Dic-2015",5770117,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-01","Gen-2016",5553786,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-02","Feb-2016",5738867,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-03","Mar-2016",5687863,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-04","Apr-2016",5618621,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-05","Mag-2016",5477712,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-06","Giu-2016",5608198,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-07","Lug-2016",5621380,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-08","Ago-2016",5698120,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-09","Set-2016",5788283,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-10","Ott-2016",5764059,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-11","Nov-2016",5622577,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2016-12","Dic-2016",5679008,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-01","Gen-2017",5764233,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-02","Feb-2017",5769579,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-03","Mar-2017",5856879,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-04","Apr-2017",5877621,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-05","Mag-2017",5774211,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-06","Giu-2017",5902293,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-07","Lug-2017",5850755,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-08","Ago-2017",5906305,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-09","Set-2017",5850201,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-10","Ott-2017",5917068,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-11","Nov-2017",5971727,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2017-12","Dic-2017",5988189,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-01","Gen-2018",6043903,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-02","Feb-2018",5955554,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-03","Mar-2018",5854121,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-04","Apr-2018",6079502,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-05","Mag-2018",5989070,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-06","Giu-2018",6168577,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-07","Lug-2018",5966661,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-08","Ago-2018",6038689,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-09","Set-2018",6047966,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-10","Ott-2018",5978019,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-11","Nov-2018",6205269,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2018-12","Dic-2018",6186113,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2019-01","Gen-2019",6098997,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2019-02","Feb-2019",6255852,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2019-03","Mar-2019",6351387,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2019-04","Apr-2019",6230107,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2019-05","Mag-2019",6253783,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2019-06","Giu-2019",6111882,,
"IT","Italia","NI","presenze","Y","dati destagionalizzati","ALL","totale esercizi ricettivi","552_553","alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte","IT","Italia","2019-07","Lug-2019",6224613,,
