DATAFLOW,FREQ,REF_AREA,DATA_TYPE,ADJUSTMENT,TYPE_ACCOMMODATION,ECON_ACTIVITY_NACE_2007,COUNTRY_RES_GUESTS,LOCALITY_TYPE,URBANIZ_DEGREE,COASTAL_AREA,SIZE_BY_NUMBER_ROOMS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_ADJUSTMENT,NOTE_TYPE_ACCOMMODATION,NOTE_ECON_ACTIVITY_NACE_2007,NOTE_COUNTRY_RES_GUESTS,NOTE_LOCALITY_TYPE,NOTE_URBANIZ_DEGREE,NOTE_COASTAL_AREA,NOTE_SIZE_BY_NUMBER_ROOMS,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,TOUR_LACSTR,ALL,ALL,TOT,2023,1563440,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,TOUR_MOUNT,ALL,ALL,TOT,2023,5380622,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,TOUR_SEASD,ALL,ALL,TOT,2023,12190200,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,IT,TOUR_THRM,ALL,ALL,TOT,2023,1973952,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,ALL,ALL,ALL,TOT,2018,96772845,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,ALL,ALL,ALL,TOT,2019,97798618,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,ALL,ALL,ALL,TOT,2020,39026874,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,ALL,ALL,ALL,TOT,2021,54719669,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,ALL,ALL,ALL,TOT,2022,83375475,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,ALL,ALL,ALL,TOT,2023,93676175,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,CPROV,ALL,ALL,TOT,2023,4159135,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,CPROV_MUN,ALL,ALL,TOT,2023,49119851,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,MUN,ALL,ALL,TOT,2023,44960716,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,TOUR,ALL,ALL,TOT,2023,44556324,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,TOUR_HILL,ALL,ALL,TOT,2023,1397024,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,TOUR_HIST_ART,ALL,ALL,TOT,2023,6320571,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,TOUR_LACSTR,ALL,ALL,TOT,2023,4664903,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,TOUR_MOUNT,ALL,ALL,TOT,2023,9550082,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,TOUR_SEASD,ALL,ALL,TOT,2023,19318370,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WORLD,TOUR_THRM,ALL,ALL,TOT,2023,3305374,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2018,46824639,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2019,47376634,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2020,11005556,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2021,17107365,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2022,36609132,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,ALL,ALL,ALL,TOT,2023,45493109,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,CPROV,ALL,ALL,TOT,2023,1721283,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,CPROV_MUN,ALL,ALL,TOT,2023,26429305,,,,,,,,,,,,,,,,
IT1:122_54_DF_DCSC_TUR_10(1.0),A,IT,AR,N,HOTELLIKE,551_553,WRL_X_ITA,MUN,ALL,ALL,TOT,2023,24708022,,,,,,,,,,,,,,,,
